nct_id,sponsor_types,num_collaborators,countries,num_countries,lead_sponsor_type
NCT00303329,INDUSTRY,0,United States;Belgium;Canada;France;Germany;Italy;United Kingdom,7,INDUSTRY
NCT01715649,OTHER;INDUSTRY,3,United States,1,OTHER
NCT01194830,INDUSTRY,1,United States,1,INDUSTRY
NCT02710344,OTHER;NIH,1,United States,1,OTHER
NCT00028730,OTHER;NIH,1,United States,1,OTHER
NCT02074384,OTHER,1,United States,1,OTHER
NCT00192335,INDUSTRY,0,United States,1,INDUSTRY
NCT03486834,INDUSTRY,0,United States;Australia;Canada;Finland;Israel;Russia;Spain,7,INDUSTRY
NCT01720108,OTHER;OTHER_GOV,1,Canada,1,OTHER
NCT01449383,OTHER,3,,0,OTHER
NCT02664389,OTHER,0,France,1,OTHER
NCT00246779,OTHER,1,Canada,1,OTHER
NCT04552548,OTHER,0,Egypt,1,OTHER
NCT04209309,OTHER,0,,0,OTHER
NCT00164476,FED,0,United States,1,FED
NCT00003450,OTHER;NIH,1,United States,1,OTHER
NCT00210483,INDUSTRY,1,,0,INDUSTRY
NCT00382213,INDUSTRY,0,,0,INDUSTRY
NCT01617226,OTHER;INDUSTRY,3,United Kingdom,1,OTHER
NCT00636454,OTHER;NIH,1,United States,1,OTHER
NCT00920933,INDUSTRY,0,Germany,1,INDUSTRY
NCT01375556,NIH,0,United States,1,NIH
NCT02409719,OTHER,0,Mexico,1,OTHER
NCT02372903,OTHER,0,Italy,1,OTHER
NCT01744457,OTHER,0,Austria,1,OTHER
NCT00059787,NIH,0,United States,1,NIH
NCT04659330,OTHER;INDUSTRY,1,Belgium,1,OTHER
NCT00982345,OTHER;INDUSTRY,1,United States,1,OTHER
NCT00506506,OTHER,1,Canada,1,OTHER
NCT01062152,INDUSTRY,0,United States,1,INDUSTRY
NCT01211795,INDIV,0,United States,1,INDIV
NCT02474576,OTHER,0,France,1,OTHER
NCT00004893,OTHER;NIH,1,United States,1,OTHER
NCT01498601,OTHER,0,Canada,1,OTHER
NCT01371409,OTHER_GOV,0,Canada,1,OTHER_GOV
NCT01254526,INDUSTRY,0,United States;Belgium,2,INDUSTRY
NCT05306379,INDUSTRY,0,United States,1,INDUSTRY
NCT03467724,INDUSTRY,0,Spain,1,INDUSTRY
NCT00194467,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01809028,OTHER,1,United States,1,OTHER
NCT01125800,INDUSTRY,0,United States;Australia;Canada;France;Italy;United Kingdom,6,INDUSTRY
NCT02626936,OTHER,0,Canada,1,OTHER
NCT02406300,OTHER,2,Portugal,1,OTHER
NCT00191633,INDUSTRY,0,Canada,1,INDUSTRY
NCT01670409,OTHER,0,China,1,OTHER
NCT00042978,NIH,0,United States,1,NIH
NCT00126854,OTHER,1,Canada,1,OTHER
NCT00082290,OTHER;NIH,1,United States,1,OTHER
NCT00860210,INDUSTRY,0,Canada;India;United Kingdom,3,INDUSTRY
NCT04147273,OTHER;INDUSTRY,1,Germany,1,OTHER
NCT02345148,INDUSTRY,0,Belgium,1,INDUSTRY
NCT02415673,OTHER,0,,0,OTHER
NCT00599521,INDUSTRY,0,United States;Canada,2,INDUSTRY
NCT01396070,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01405469,OTHER,0,Germany,1,OTHER
NCT02195687,INDUSTRY,0,China,1,INDUSTRY
NCT05444140,OTHER,0,Hong Kong,1,OTHER
NCT00715988,OTHER;NIH,3,United States,1,OTHER
NCT03713658,INDUSTRY,0,Rwanda,1,INDUSTRY
NCT00266734,INDUSTRY,0,United States;Germany,2,INDUSTRY
NCT02683239,INDUSTRY,1,United States;Bulgaria;Chile;Colombia;Denmark;Estonia;Germany;Hong Kong;Hungary;Italy;Lithuania;Mexico;Peru;Poland;Romania;Russia;South Africa;Spain;Sweden;Ukraine;United Kingdom,21,INDUSTRY
NCT05473832,INDUSTRY,1,Germany,1,INDUSTRY
NCT00496080,INDUSTRY,0,United States;Canada;Mexico,3,INDUSTRY
NCT06077084,OTHER,1,Reunion,1,OTHER
NCT02547844,OTHER;INDUSTRY,1,Spain,1,OTHER
NCT01421927,OTHER,0,France,1,OTHER
NCT03875404,OTHER,0,United States,1,OTHER
NCT00430625,INDUSTRY,0,Argentina;Israel;Paraguay;Russia;Tunisia,5,INDUSTRY
NCT00090532,INDUSTRY,0,United States;Australia;Netherlands;United Kingdom,4,INDUSTRY
NCT04153045,INDUSTRY;OTHER,1,Canada,1,INDUSTRY
NCT01303354,INDIV;FED,1,United States,1,INDIV
NCT04777461,OTHER;UNKNOWN,1,United Kingdom,1,OTHER
NCT00823251,INDUSTRY,0,Chile,1,INDUSTRY
NCT00934739,OTHER,9,,0,OTHER
NCT00060125,NIH,0,United States,1,NIH
NCT01815333,OTHER,0,United States,1,OTHER
NCT03585192,OTHER,0,United States,1,OTHER
NCT03673943,INDUSTRY,0,United States,1,INDUSTRY
NCT03017417,OTHER,1,United Kingdom,1,OTHER
NCT04428203,OTHER,0,United States,1,OTHER
NCT04904133,OTHER,0,Turkey (Türkiye),1,OTHER
NCT02609529,OTHER;INDUSTRY,1,United States,1,OTHER
NCT00310921,OTHER,0,United States,1,OTHER
NCT02819830,OTHER,1,United Kingdom,1,OTHER
NCT04297423,OTHER;INDUSTRY,2,Spain,1,OTHER
NCT05565508,OTHER_GOV,0,Egypt,1,OTHER_GOV
NCT02557932,OTHER_GOV,0,South Korea,1,OTHER_GOV
NCT02724631,OTHER;INDUSTRY;NIH,2,United States,1,OTHER
NCT03666793,OTHER,0,France,1,OTHER
NCT00204282,OTHER,0,United States,1,OTHER
NCT00993226,INDUSTRY,1,France;Germany;Hungary;Latvia;Sweden;United Kingdom,6,INDUSTRY
NCT02936297,OTHER,0,United States,1,OTHER
NCT02544659,OTHER,0,,0,OTHER
NCT00873912,INDUSTRY,0,United States,1,INDUSTRY
NCT03392935,OTHER,0,United States,1,OTHER
NCT00640367,OTHER,0,Italy,1,OTHER
NCT00585520,OTHER;NIH,1,United States,1,OTHER
NCT00395161,OTHER;NIH,9,United States,1,OTHER
NCT02586116,INDUSTRY,0,Belgium,1,INDUSTRY
NCT03157713,OTHER,1,United States,1,OTHER
NCT05853523,OTHER,0,Italy,1,OTHER
NCT01599637,INDUSTRY,0,Germany,1,INDUSTRY
NCT01596296,OTHER,0,South Korea,1,OTHER
NCT00727363,OTHER;OTHER_GOV,2,Colombia,1,OTHER
NCT00332839,INDUSTRY,0,Germany,1,INDUSTRY
NCT01844206,OTHER,0,United States,1,OTHER
NCT04146896,INDUSTRY;OTHER,1,United States,1,INDUSTRY
NCT00215995,OTHER;INDUSTRY,1,United States;Puerto Rico,2,OTHER
NCT00143026,INDUSTRY,0,Australia;Philippines;Taiwan;Thailand,4,INDUSTRY
NCT03252704,INDUSTRY,1,,0,INDUSTRY
NCT01290354,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT02455011,INDUSTRY,0,United States,1,INDUSTRY
NCT02152891,OTHER;OTHER_GOV,2,Canada,1,OTHER
NCT00950495,OTHER,0,Netherlands,1,OTHER
NCT00326768,INDUSTRY,0,Japan,1,INDUSTRY
NCT02417701,NIH,0,United States,1,NIH
NCT03488381,OTHER,0,United States,1,OTHER
NCT00036036,INDUSTRY,1,United States,1,INDUSTRY
NCT02431364,INDUSTRY,0,Australia,1,INDUSTRY
NCT01137734,INDUSTRY,0,Belgium;Italy,2,INDUSTRY
NCT01199263,NIH;OTHER,1,United States,1,NIH
NCT00352079,NETWORK,0,Canada,1,NETWORK
NCT02823301,OTHER,0,Brazil,1,OTHER
NCT00759759,INDUSTRY,0,United States,1,INDUSTRY
NCT01367119,OTHER,0,United States,1,OTHER
NCT01524432,OTHER;UNKNOWN,1,Hong Kong,1,OTHER
NCT03267420,OTHER,1,Canada,1,OTHER
NCT01126034,OTHER,0,United States,1,OTHER
NCT01429805,INDUSTRY,0,Belgium;Switzerland;United Kingdom,3,INDUSTRY
NCT06005077,OTHER,0,Turkey (Türkiye),1,OTHER
NCT03606174,INDUSTRY,0,United States,1,INDUSTRY
NCT00067600,NIH,0,United States,1,NIH
NCT00994747,OTHER;NIH,1,United States,1,OTHER
NCT02116127,OTHER,2,Canada,1,OTHER
NCT02758743,INDUSTRY,0,Finland,1,INDUSTRY
NCT00619515,OTHER;NIH,1,United States,1,OTHER
NCT03216122,OTHER,0,India,1,OTHER
NCT03179319,OTHER,4,United States,1,OTHER
NCT02310425,OTHER,0,,0,OTHER
NCT04385420,INDUSTRY;OTHER,1,Belgium,1,INDUSTRY
NCT03844789,OTHER;INDUSTRY,3,United States,1,OTHER
NCT02699242,OTHER,0,Canada,1,OTHER
NCT05117944,OTHER,1,Turkey (Türkiye),1,OTHER
NCT01345318,INDUSTRY,0,United States;Australia;Belgium;Brazil;Canada;Czechia;Denmark;France;Germany;Hungary;Ireland;Israel;Italy;New Zealand;Switzerland;United Kingdom,16,INDUSTRY
NCT02943759,OTHER,0,Egypt,1,OTHER
NCT04632472,OTHER,0,Norway,1,OTHER
NCT00314210,INDUSTRY,0,United States;Australia;Canada;Finland;Germany;Hungary;Indonesia;Philippines;Russia;South Korea;United Kingdom,11,INDUSTRY
NCT02446678,OTHER,0,,0,OTHER
NCT01342055,INDUSTRY;OTHER,1,South Korea,1,INDUSTRY
NCT00479141,NIH,0,China,1,NIH
NCT04849780,INDUSTRY,0,United States,1,INDUSTRY
NCT00649870,INDUSTRY,0,United States,1,INDUSTRY
NCT00793234,INDUSTRY,2,Bulgaria;Israel;Latvia;Poland;Romania;Russia;Ukraine,7,INDUSTRY
NCT01929876,INDUSTRY,0,United States,1,INDUSTRY
NCT00487045,INDUSTRY;OTHER,1,United States,1,INDUSTRY
NCT03861637,OTHER_GOV,0,,0,OTHER_GOV
NCT03004417,INDUSTRY,1,United Kingdom,1,INDUSTRY
NCT00440700,OTHER,0,United States,1,OTHER
NCT00060814,NIH,0,United States,1,NIH
NCT00593528,OTHER,0,France,1,OTHER
NCT03848221,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01646086,OTHER;NIH,1,United States,1,OTHER
NCT01335087,OTHER;INDUSTRY;UNKNOWN,5,Spain,1,OTHER
NCT03664518,OTHER;INDUSTRY;OTHER_GOV,12,China,1,OTHER
NCT04375787,OTHER,0,Egypt,1,OTHER
NCT01217619,OTHER,0,China,1,OTHER
NCT03560232,OTHER,0,United States,1,OTHER
NCT04693286,OTHER;FED;INDUSTRY,5,Bangladesh,1,OTHER
NCT03308981,OTHER;UNKNOWN,1,Romania,1,OTHER
NCT00321633,OTHER,0,Australia;Israel;Portugal;Spain;Sweden;United Kingdom,6,OTHER
NCT01282320,OTHER,1,Norway,1,OTHER
NCT02045875,INDUSTRY;OTHER,2,United States,1,INDUSTRY
NCT02803528,OTHER,0,Syria,1,OTHER
NCT01531335,INDUSTRY;OTHER,1,Colombia,1,INDUSTRY
NCT04842110,INDUSTRY,0,United States,1,INDUSTRY
NCT00468312,INDUSTRY,0,,0,INDUSTRY
NCT02688465,NETWORK,0,France,1,NETWORK
NCT01949389,FED,0,United States,1,FED
NCT00965406,OTHER,0,Tunisia,1,OTHER
NCT01187901,OTHER;NIH,1,United States,1,OTHER
NCT00614848,INDUSTRY,0,France,1,INDUSTRY
NCT00392067,INDUSTRY,0,Canada;Denmark;Finland;United Kingdom,4,INDUSTRY
NCT05580640,OTHER,0,United States,1,OTHER
NCT00107081,OTHER;INDUSTRY,3,Germany;Netherlands;Switzerland,3,OTHER
NCT05455151,OTHER_GOV;OTHER,1,Russia,1,OTHER_GOV
NCT02124278,INDUSTRY,0,United States,1,INDUSTRY
NCT04511325,OTHER,1,United States,1,OTHER
NCT01290289,OTHER,0,Egypt,1,OTHER
NCT02060747,OTHER,1,France,1,OTHER
NCT00271466,INDUSTRY,0,,0,INDUSTRY
NCT02774252,INDUSTRY,0,United States,1,INDUSTRY
NCT02378493,OTHER;INDUSTRY,1,France,1,OTHER
NCT03406104,INDUSTRY,0,United States;France;Germany;Italy;United Kingdom,5,INDUSTRY
NCT02843958,OTHER,0,France,1,OTHER
NCT04659577,OTHER;OTHER_GOV,1,,0,OTHER
NCT00131937,NIH,0,United States,1,NIH
NCT03508180,OTHER,0,France,1,OTHER
NCT03614195,OTHER,0,Taiwan,1,OTHER
NCT00000992,NIH,0,United States,1,NIH
NCT00485290,OTHER,0,Denmark,1,OTHER
NCT00016263,INDUSTRY,0,United States,1,INDUSTRY
NCT01820377,OTHER;INDUSTRY,2,Canada,1,OTHER
NCT00284128,INDUSTRY,0,United States;Argentina;Brazil;Canada;Chile;Germany;Greece;Hong Kong;Italy;Malaysia;Mexico;Netherlands;Poland;Portugal;Russia;Singapore;South Africa;South Korea;Spain;Taiwan;Turkey (Türkiye),21,INDUSTRY
NCT03287687,OTHER,0,United States,1,OTHER
NCT02303743,OTHER,0,,0,OTHER
NCT05455255,OTHER,0,Turkey (Türkiye),1,OTHER
NCT02205476,INDUSTRY,0,United States,1,INDUSTRY
NCT02116023,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT00576836,INDUSTRY;NIH,3,United States,1,INDUSTRY
NCT04034290,OTHER;UNKNOWN,1,Russia,1,OTHER
NCT03927105,OTHER;INDUSTRY,1,United States,1,OTHER
NCT02690818,OTHER;UNKNOWN,2,United States,1,OTHER
NCT02065115,OTHER,0,United States,1,OTHER
NCT03076463,OTHER_GOV;OTHER,1,Spain,1,OTHER_GOV
NCT00028821,NIH,0,United States,1,NIH
NCT03048227,OTHER,0,France,1,OTHER
NCT01773629,OTHER,2,United States,1,OTHER
NCT02989545,OTHER,0,,0,OTHER
NCT02754531,OTHER,0,Indonesia,1,OTHER
NCT01402635,OTHER,0,South Korea,1,OTHER
NCT02221297,INDUSTRY;OTHER,1,,0,INDUSTRY
NCT00586443,OTHER;INDUSTRY,3,United States,1,OTHER
NCT02321748,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT05913778,OTHER,0,Russia,1,OTHER
NCT01170637,INDUSTRY,0,Germany,1,INDUSTRY
NCT01563042,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT00191919,INDUSTRY,1,Belgium;Czechia;Finland;France;Germany;Slovakia,6,INDUSTRY
NCT03648060,INDUSTRY;OTHER,1,Portugal,1,INDUSTRY
NCT03352284,OTHER,0,Spain,1,OTHER
NCT04092842,OTHER,0,Spain,1,OTHER
NCT00495417,INDUSTRY,0,Austria,1,INDUSTRY
NCT05232422,OTHER,0,Austria,1,OTHER
NCT00005962,NETWORK;NIH,1,United States;Puerto Rico;South Africa,3,NETWORK
NCT02540473,OTHER,1,United States,1,OTHER
NCT01436084,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01747980,INDUSTRY,0,Israel,1,INDUSTRY
NCT00396994,OTHER;NIH,1,United States,1,OTHER
NCT00444938,OTHER,0,Israel,1,OTHER
NCT00381433,INDUSTRY,0,United States,1,INDUSTRY
NCT02131662,INDUSTRY,0,United States;Belgium;Bulgaria;Canada;Czechia;Finland;Germany;Hungary;Japan;Norway;Spain;Sweden;Switzerland,13,INDUSTRY
NCT03371745,OTHER;NIH,7,United States,1,OTHER
NCT04413318,OTHER,0,France,1,OTHER
NCT01379105,OTHER,0,Brazil,1,OTHER
NCT00780182,INDUSTRY;NIH,1,United States,1,INDUSTRY
NCT04475848,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT00551460,NETWORK;NIH,1,United States,1,NETWORK
NCT00779350,INDUSTRY,0,United States,1,INDUSTRY
NCT02476422,INDUSTRY,0,United States,1,INDUSTRY
NCT03828474,OTHER,0,United States,1,OTHER
NCT05439967,OTHER,0,Turkey (Türkiye),1,OTHER
NCT01634347,OTHER,0,Canada,1,OTHER
NCT03622060,OTHER;UNKNOWN,1,Indonesia,1,OTHER
NCT02729376,INDUSTRY,0,United States,1,INDUSTRY
NCT02010047,OTHER;UNKNOWN,1,Canada,1,OTHER
NCT03938350,OTHER,0,United States,1,OTHER
NCT02506439,OTHER,1,Ireland,1,OTHER
NCT02997189,INDUSTRY,0,United States,1,INDUSTRY
NCT02293330,OTHER,0,Belgium,1,OTHER
NCT01726270,INDUSTRY,0,United States,1,INDUSTRY
NCT02029040,OTHER,0,United States,1,OTHER
NCT00948285,OTHER,0,United States,1,OTHER
NCT01872468,OTHER_GOV,1,Spain,1,OTHER_GOV
NCT04269356,INDUSTRY,0,United States,1,INDUSTRY
NCT01248260,OTHER,0,United States,1,OTHER
NCT05081271,OTHER;UNKNOWN,2,United States,1,OTHER
NCT02616601,INDUSTRY,0,United States,1,INDUSTRY
NCT00062491,INDUSTRY,1,United States,1,INDUSTRY
NCT01497821,INDUSTRY,0,United States;France;Germany,3,INDUSTRY
NCT03008486,OTHER,1,Belgium,1,OTHER
NCT03472222,OTHER;UNKNOWN,2,India,1,OTHER
NCT05045534,INDUSTRY,0,South Korea,1,INDUSTRY
NCT00206024,INDUSTRY,0,United States;Puerto Rico,2,INDUSTRY
NCT01770587,OTHER;NIH,1,United States,1,OTHER
NCT02623868,INDUSTRY,0,South Korea,1,INDUSTRY
NCT00785083,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT01336946,OTHER,0,Belgium,1,OTHER
NCT02206594,OTHER,0,United States,1,OTHER
NCT02157207,OTHER,0,United States,1,OTHER
NCT02422186,INDUSTRY,0,United States;Belgium;Brazil;Bulgaria;Finland;France;Lithuania;Poland;South Africa;Spain;Sweden;United Kingdom,12,INDUSTRY
NCT03281720,OTHER,0,United States,1,OTHER
NCT00775307,OTHER,0,France,1,OTHER
NCT04504773,OTHER,0,United States,1,OTHER
NCT04672252,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01540565,NIH;OTHER,1,United States,1,NIH
NCT04589897,OTHER,1,United Kingdom,1,OTHER
NCT04078165,OTHER,0,Finland,1,OTHER
NCT01608490,INDUSTRY,1,United States;Canada;France;Germany;Netherlands;United Kingdom,6,INDUSTRY
NCT01782105,OTHER;OTHER_GOV,2,Canada,1,OTHER
NCT01198197,NIH,0,United States,1,NIH
NCT03347552,OTHER;FED,1,United States,1,OTHER
NCT01193374,NIH,0,United States,1,NIH
NCT00309387,NIH,0,Italy,1,NIH
NCT00014404,OTHER;NIH,1,United States,1,OTHER
NCT06046924,OTHER,0,,0,OTHER
NCT04700423,OTHER,1,Tanzania,1,OTHER
NCT01301742,INDUSTRY,0,Germany,1,INDUSTRY
NCT02209493,OTHER,0,United States,1,OTHER
NCT05475405,OTHER,0,Pakistan,1,OTHER
NCT01544894,OTHER,0,Spain,1,OTHER
NCT03034785,OTHER;NIH,2,United States,1,OTHER
NCT01403389,INDIV;INDUSTRY,1,United States,1,INDIV
NCT00937482,NIH,0,United States,1,NIH
NCT01618565,OTHER,0,Germany,1,OTHER
NCT02369965,INDUSTRY,0,China,1,INDUSTRY
NCT01310712,OTHER,0,Brazil,1,OTHER
NCT02708550,OTHER_GOV;OTHER,1,Denmark,1,OTHER_GOV
NCT02343471,OTHER,2,,0,OTHER
NCT03615183,INDUSTRY,0,Romania,1,INDUSTRY
NCT02899455,INDUSTRY,0,South Korea,1,INDUSTRY
NCT06096194,OTHER;INDUSTRY,1,Mexico,1,OTHER
NCT00345046,OTHER,0,United States,1,OTHER
NCT01667939,OTHER;UNKNOWN,2,Mexico,1,OTHER
NCT00404378,INDUSTRY,0,United States,1,INDUSTRY
NCT04049630,OTHER_GOV,0,Republic of the Congo,1,OTHER_GOV
NCT00706810,OTHER,0,United States,1,OTHER
NCT04094025,INDUSTRY,0,United States,1,INDUSTRY
NCT04300790,OTHER;INDUSTRY,1,Spain,1,OTHER
NCT02498795,OTHER,1,Spain,1,OTHER
NCT00922909,OTHER,0,France,1,OTHER
NCT03380754,OTHER,0,United States,1,OTHER
NCT02679235,OTHER;INDUSTRY;OTHER_GOV,2,Canada,1,OTHER
NCT03500302,OTHER,1,United States,1,OTHER
NCT00295620,INDUSTRY,0,Austria,1,INDUSTRY
NCT01234389,OTHER,0,Germany,1,OTHER
NCT01195545,OTHER;INDUSTRY,1,United States,1,OTHER
NCT00472758,INDUSTRY,0,Canada,1,INDUSTRY
NCT04277585,OTHER;OTHER_GOV;FED,2,United States,1,OTHER
NCT03344172,OTHER;INDUSTRY;NIH,2,United States,1,OTHER
NCT02528305,OTHER,1,United Kingdom,1,OTHER
NCT00221650,OTHER;INDUSTRY;OTHER_GOV,2,France,1,OTHER
NCT01578122,INDUSTRY;OTHER,2,France,1,INDUSTRY
NCT00537316,INDUSTRY,0,,0,INDUSTRY
NCT01503229,OTHER;NIH,1,United States,1,OTHER
NCT01302340,OTHER,1,Netherlands,1,OTHER
NCT00539942,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01396681,OTHER,0,South Korea,1,OTHER
NCT02398292,OTHER,0,United States,1,OTHER
NCT02946489,OTHER;NIH,1,United States,1,OTHER
NCT00166673,OTHER;NIH,1,United States,1,OTHER
NCT02643979,OTHER,0,United States,1,OTHER
NCT03868761,OTHER,0,United States,1,OTHER
NCT03517046,INDUSTRY;OTHER,1,,0,INDUSTRY
NCT04610047,INDUSTRY,0,United States,1,INDUSTRY
NCT05122234,OTHER,0,Indonesia,1,OTHER
NCT02181790,OTHER,0,United States,1,OTHER
NCT05659095,OTHER,0,China,1,OTHER
NCT03308136,OTHER,0,South Korea,1,OTHER
NCT02483000,OTHER;NIH,1,United States,1,OTHER
NCT04061369,FED,0,United States,1,FED
NCT01160042,INDUSTRY,0,India,1,INDUSTRY
NCT01511081,OTHER;NIH,2,United States,1,OTHER
NCT00549640,OTHER;INDUSTRY,1,United States,1,OTHER
NCT02516449,OTHER;UNKNOWN,3,Canada,1,OTHER
NCT00789776,OTHER;NIH,2,United States,1,OTHER
NCT00077922,NIH,0,United States,1,NIH
NCT00948818,INDUSTRY,1,United States;Canada,2,INDUSTRY
NCT00014001,NIH,0,United States,1,NIH
NCT01774474,OTHER,1,Austria;Belgium;Germany;Hungary;Netherlands;Portugal;Spain,7,OTHER
NCT04932239,OTHER,0,Rwanda,1,OTHER
NCT04218682,OTHER,1,United States,1,OTHER
NCT00677599,OTHER;UNKNOWN,6,United Kingdom,1,OTHER
NCT05012592,OTHER,1,Bangladesh,1,OTHER
NCT01735201,INDUSTRY,0,United States,1,INDUSTRY
NCT00616096,OTHER,0,Germany,1,OTHER
NCT02007369,OTHER,1,China,1,OTHER
NCT01549327,OTHER,0,Canada,1,OTHER
NCT00506584,INDUSTRY,0,United States;Austria,2,INDUSTRY
NCT02413151,OTHER,0,Portugal,1,OTHER
NCT05228314,INDUSTRY,0,South Africa,1,INDUSTRY
NCT02691455,OTHER,0,United States,1,OTHER
NCT05470582,OTHER_GOV,0,Russia,1,OTHER_GOV
NCT01349270,OTHER;INDUSTRY,1,France,1,OTHER
NCT01047085,OTHER,0,,0,OTHER
NCT02476175,OTHER,0,,0,OTHER
NCT00861978,INDUSTRY,0,,0,INDUSTRY
NCT01918917,OTHER,0,,0,OTHER
NCT03663231,OTHER,0,United States,1,OTHER
NCT00730340,OTHER,0,United States,1,OTHER
NCT03070587,OTHER,0,Japan,1,OTHER
NCT03962907,INDUSTRY,0,Switzerland,1,INDUSTRY
NCT02345174,INDUSTRY,0,Netherlands,1,INDUSTRY
NCT02610335,OTHER,0,France,1,OTHER
NCT04368052,OTHER,0,Turkey (Türkiye),1,OTHER
NCT03921892,OTHER,0,United States,1,OTHER
NCT02283723,OTHER;OTHER_GOV,1,Canada,1,OTHER
NCT04175457,OTHER,1,Sweden,1,OTHER
NCT01187862,OTHER,0,Switzerland,1,OTHER
NCT01613131,OTHER;INDUSTRY,1,United States,1,OTHER
NCT04212819,OTHER,0,,0,OTHER
NCT01934153,INDUSTRY,0,Netherlands,1,INDUSTRY
NCT03791528,OTHER,0,Turkey (Türkiye),1,OTHER
NCT04927312,INDUSTRY,0,Japan,1,INDUSTRY
NCT03280264,INDUSTRY,0,Japan,1,INDUSTRY
NCT02966223,OTHER,1,United States,1,OTHER
NCT04652817,INDUSTRY,0,Bulgaria,1,INDUSTRY
NCT02459769,OTHER,0,United States,1,OTHER
NCT03651102,OTHER,1,Pakistan,1,OTHER
NCT05071521,OTHER,1,Saudi Arabia,1,OTHER
NCT02490137,OTHER,0,United States,1,OTHER
NCT00925652,OTHER;INDUSTRY,4,United States,1,OTHER
NCT00034476,INDUSTRY,0,United States;Belgium;Hungary;Netherlands;Poland,5,INDUSTRY
NCT00309556,NETWORK;INDUSTRY;UNKNOWN,4,Austria,1,NETWORK
NCT00585715,OTHER;INDUSTRY,1,United States,1,OTHER
NCT04965805,OTHER;UNKNOWN,1,Austria,1,OTHER
NCT02869633,OTHER;NIH,1,United States,1,OTHER
NCT00861744,INDUSTRY,0,United States;Puerto Rico,2,INDUSTRY
NCT03052777,OTHER,0,Canada,1,OTHER
NCT00499967,INDUSTRY,0,United States,1,INDUSTRY
NCT02938845,OTHER,0,Turkey (Türkiye),1,OTHER
NCT03770793,OTHER,0,South Korea,1,OTHER
NCT00250224,OTHER,0,Denmark,1,OTHER
NCT00481923,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT01314417,NIH,0,United States,1,NIH
NCT05505253,OTHER,0,Indonesia,1,OTHER
NCT02562807,INDUSTRY,0,Japan,1,INDUSTRY
NCT04018300,OTHER,0,United States,1,OTHER
NCT04700267,INDUSTRY,0,Bulgaria;Moldova;Poland;Spain;Ukraine,5,INDUSTRY
NCT01075243,INDUSTRY,0,United States,1,INDUSTRY
NCT00888745,INDUSTRY,0,United States;Hungary,2,INDUSTRY
NCT01883505,INDUSTRY,0,Israel,1,INDUSTRY
NCT02642159,INDUSTRY,1,United States;Australia;Brazil;Finland;Germany;Israel;Italy;Kuwait;Lebanon;Norway;Sweden;Switzerland;Turkey (Türkiye);United Arab Emirates;United Kingdom,15,INDUSTRY
NCT02228837,OTHER;UNKNOWN;FED,3,United States,1,OTHER
NCT01970072,INDUSTRY,0,China,1,INDUSTRY
NCT01915589,INDUSTRY,0,United States;Austria;Belgium;Czechia;France;Germany;Hong Kong;Hungary;Italy;Japan;New Zealand;South Korea;Spain;Switzerland;Taiwan;Thailand;United Kingdom,17,INDUSTRY
NCT02650479,INDUSTRY,0,Netherlands,1,INDUSTRY
NCT02652923,OTHER;NIH;INDUSTRY,3,United States,1,OTHER
NCT00851071,OTHER,0,United States,1,OTHER
NCT03558841,OTHER,1,Switzerland,1,OTHER
NCT00527579,NIH,0,United States,1,NIH
NCT05281120,OTHER,0,,0,OTHER
NCT03360266,OTHER,0,,0,OTHER
NCT05095168,INDUSTRY,0,Singapore,1,INDUSTRY
NCT01155336,OTHER;INDUSTRY,2,United States,1,OTHER
NCT04315740,OTHER,2,Denmark,1,OTHER
NCT00006077,NIH,0,United States,1,NIH
NCT06874582,OTHER,0,Turkey (Türkiye),1,OTHER
NCT03147677,OTHER,0,China,1,OTHER
NCT03064451,INDUSTRY,0,Belgium;Canada;Czechia;United Kingdom,4,INDUSTRY
NCT02838498,OTHER,0,China,1,OTHER
NCT01718899,INDUSTRY,0,United States,1,INDUSTRY
NCT00556283,INDUSTRY;UNKNOWN,2,France;Italy;United Kingdom,3,INDUSTRY
NCT03730259,OTHER;NIH,1,United States,1,OTHER
NCT00068783,NIH,0,United States,1,NIH
NCT05173974,INDUSTRY,0,United States,1,INDUSTRY
NCT04597957,OTHER,1,United States,1,OTHER
NCT00466219,OTHER,0,,0,OTHER
NCT00791661,INDUSTRY,0,,0,INDUSTRY
NCT03646240,OTHER;INDUSTRY,1,United States,1,OTHER
NCT04093271,INDUSTRY,1,Canada,1,INDUSTRY
NCT00144040,FED,1,United States,1,FED
NCT02151877,OTHER;INDUSTRY,1,United States,1,OTHER
NCT02626299,OTHER,3,United States,1,OTHER
NCT02554253,OTHER,0,United States,1,OTHER
NCT01058239,OTHER;INDUSTRY,4,United States,1,OTHER
